startdate,enddate,title,description,importance,link,icon,image,date_display,"low threshold","high threshold",y_position
"2002-04-26 15:47:00","2002-04-26 15:47:00","26-04-2002: Ministro de Economía R. Lavagna (hasta 27-11-2005)",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/11P9HxebsAMJYDgPiclNxO6_E6e1nKxHW/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2002-06-26 15:47:00","2002-06-26 15:47:00","26-06-2002: asesinato &#34;piqueteros&#34; Kosteki y Santillán",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1JCPsEPUEvd6WXWR601PrRWidHtPelNvX/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2002-06-26 15:47:00","2002-06-26 15:47:00","26-06-2002: asesinato de Kosteki y Santillán (bis)",<p></p>,55,"[{""""url"""":""""https://drive.google.com/file/d/1zMxywaVRAHbw3L3eOHxocqm-JufiQ8bo/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2002-07-01 15:47:00","2002-07-01 15:47:00","Jul-2002: fraudes de las &#34;puntocom&#34; de Sillicon Valley (balances falsos; World Com, Enron, etc.)",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
"2002-12-02 15:47:00","2002-12-02 15:47:00","02-12-2002: finalizó el &#34;Corralito-Corralón&#34;",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2003-01-01 15:47:00","2003-01-01 15:47:00","01-01-2003: presidencia de Luiz Inácio Lula da Silva (hasta 01-01-2011)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2003-01-01 15:47:00","2003-01-01 15:47:00","2003: comienza el modelo de tipo de cambio real competitivo y estable ",<p></p>,60,,shapes/triangle_gray.png,,ye,1,100,0,
"2003-01-01 15:47:00","2003-01-01 15:47:00","Ene-2003: se cerró acuerdo con FMI",<p></p>,50,,shapes/triangle_gray.png,,mo,1,100,0,
"2003-03-20 15:47:00","2003-03-20 15:47:00","20-03-2003: invasión estadounidense a Irak: inicio Guerra de Irak (hasta 18-12-2011)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2003-04-01 15:47:00","2003-04-01 15:47:00","Abr-2003: comenzaron a devolverse los depósitos reprogramdos (c/cronograma)",<p></p>,50,,shapes/triangle_gray.png,,da,1,100,0,
"2003-04-27 15:47:00","2003-04-27 15:47:00","27-04-2003: elecciones presidenciales ganadas por Menem a balotaje",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2003-05-14 15:47:00","2003-05-14 15:47:00","14-05-2003: Menem renunció al balotaje. Néstor Kirchner quedó consagrado presidente",<p></p>,55,"[{""""url"""":""""https://drive.google.com/file/d/1SvxU__H2NT-Y3qA-Q-10zNFpop5Vfjvl/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2003-05-19 15:47:00","2003-05-19 15:47:00","19-05-2003: Duhalde decretó el indulto de E. Gorriarán Merlo y M.A. Seineldín",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
